TIME,Tank Level,S1 Input PT,S1 Output PT,S1 Output Flow,L1-PT,L2-PT,L3-PT,L4-PT,S2 Receipt Flow,S2-PT,S2 Forward Flow,L5-PT,L6-PT,L7-PT,L8-PT,S3 Receipt Flow,S3-PT,Temperature,Class
2021/5/5 17:54:30,4.37,2.82,51.27,270.53,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.31,139.73,26.15,55.64,Z
2021/5/6 17:54:30,4.15,2.8,51.33,270.56,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.67,Z
2021/5/7 17:54:30,3.92,2.65,51.4,270.01,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.7,Z
2021/5/8 17:54:30,3.7,2.01,51.47,270.59,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.73,Z
2021/5/9 17:54:30,3.47,1.7,51.52,270.48,41.59,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.76,C
2021/5/10 17:54:30,3.9,1.86,51.59,270.48,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.6,26.15,55.8,C
2021/5/11 17:54:30,4,2.15,51.68,270.07,41.58,21.06,22.09,28.49,131.55,29.56,138.76,18.2,25.73,25.78,29.34,139.66,26.15,55.84,C
2021/5/12 17:54:30,4.32,2.62,51.73,270.04,41.63,21.02,22,28.43,131.38,29.5,138.76,18.15,25.64,25.72,29.28,139.5,26.09,55.87,C
2021/5/13 17:54:30,4.59,2.77,51.82,270.06,41.63,21.02,22,28.41,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.91,C
2021/5/14 17:54:30,4.85,3.3,51.9,270.06,41.63,21.02,22,28.42,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.95,C
2021/5/15 17:54:30,5.12,3.51,51.92,270.55,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.96,C
2021/5/16 17:54:30,5.38,3.85,51.98,259.87,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.99,C
2021/5/17 17:54:30,5.65,3.91,52.08,253.92,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.04,C
2021/5/18 17:54:30,5.91,3.96,52.15,229.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.08,C
2021/5/19 17:54:30,6.18,4.5,52.19,210.21,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.09,C
2021/5/20 17:54:30,6.44,4.75,52.24,202.5,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.12,C
2021/5/21 17:54:30,6.71,4.98,54.98,179.47,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,57.49,C
2021/5/22 17:54:30,7.5,5.2,56.67,175.89,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.34,C
2021/5/23 17:54:30,7.5,5,59.62,169.9,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.81,Z
2021/5/24 17:54:30,7.5,5,64.46,189.18,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,62.23,Z
2021/5/25 17:54:30,7.5,5,62.04,200.76,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,61.02,Z
2021/5/26 17:54:30,7.5,5,57.17,209.82,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.59,Z
2021/5/27 17:54:30,7.5,5,55.17,249.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,57.58,Z
2021/5/28 17:54:30,7.5,5,53.68,270.71,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.84,Z
2021/5/29 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/5/30 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/5/31 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/6/1 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/6/2 17:54:30,7.75,4.5,43.33,259.72,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,51.67,Z
2021/6/3 17:54:30,7.75,4.5,36.83,255.33,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,48.41,Z
2021/6/4 17:54:30,7.745,4.51,35.08,254.67,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,47.54,I
2021/6/5 17:54:30,7.755,4.49,29.39,253.01,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,44.7,I
2021/6/6 17:54:30,7.755,4.49,22.16,250.99,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.37,41.08,I
2021/6/7 17:54:30,7.745,4.51,20.96,238.45,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,40.48,I
2021/6/8 17:54:30,7.75,4.5,13.01,239.58,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,36.5,I
2021/6/9 17:54:30,7.75,4.5,5.84,251.85,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,32.92,I
2021/6/10 17:54:30,7.745,4.51,8.16,255.29,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,34.08,I
2021/6/11 17:54:30,7.755,4.49,11.84,257.49,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,35.92,I
2021/6/12 17:54:30,7.755,4.49,18.91,267.24,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,39.45,I
2021/6/13 17:54:30,7.75,4.5,26.07,282.04,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,43.03,I
2021/6/14 17:54:30,7.75,4.5,28.14,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,44.07,Z
2021/6/15 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/16 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/17 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/18 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/19 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/20 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/21 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/22 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/23 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/6/24 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
